,ref_ans_id,referenceAnswer,stu_ans_id_new,studentAnswer,accuracy
903,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_28,The ink would separate from the paper.,incorrect
904,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_29,She will know by looking at the color and she can tell because after a while the color will start to spread.,incorrect
905,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_30,She will know because the ink will be going up and down.,incorrect
906,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_31,If she tries it.,incorrect
907,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_32,Sarah will know if she watches it wick.,incorrect
908,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_33,Because when you put it in it wicks.,incorrect
909,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_34,Sarah will know if there is different colors and if the moves up.,correct
910,refAns_25,Seeing multiple colors would show that vinegar can separate the permanent ink.,stuAns_25_35,"If you see like colors that make the color, and even if it starts to wick.",correct
911,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_0,"You see people upside down and kite, cart, cow, buoyant.",incorrect
912,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_1,A heart.,incorrect
913,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_2,I see a lot of things that might look like paper it hit the mirror and it soon on the mirror.,incorrect
914,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_3,You will see the line of symmetry.,incorrect
915,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_4,You would see the same part of it.,incorrect
916,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_5,You would see the object.,incorrect
917,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_6,You would see the other side but it would be in the mirror.,correct
918,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_7,I would see the figure then I would see the line of symmetry.,incorrect
919,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_8,You would see the whole shape.,correct
920,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_9,If you looked in a mirror you would see your image.,incorrect
921,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_10,I will see a bunch of lines.,incorrect
922,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_11,Something on the flat object.,incorrect
923,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_12,The complete object.,correct
924,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_13,You would see a flat object.,incorrect
925,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_14,It could be up and side.,incorrect
926,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_15,It make the object seem whole.,correct
927,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_16,You could see the roof and on top of you.,incorrect
928,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_17,You have to put mirrors around it.,incorrect
929,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_18,It will see like a pattern or you can see more and more.,incorrect
930,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_19,The other and the same side of the object.,correct
931,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_20,I would it going further and further.,incorrect
932,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_21,You would see another object in that object or other shapes.,incorrect
933,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_22,The other part of that shape of the flat figure.,correct
934,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_23,"The other half of the object, because the mirror would see that object and make another one.",correct
935,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_24,The opposite of the side you are looking at.,incorrect
936,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_25,You would see what it is reflecting.,incorrect
937,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_26,The reflection of the object.,incorrect
938,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_27,You would see the opposite face of the shape.,incorrect
939,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_28,You will see light or another one of it or reflex.,incorrect
940,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_29,You would see the same object.,correct
941,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_30,The opposite thing that was on the paper.,incorrect
942,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_31,The same object.,incorrect
943,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_32,By looking with a mirror or something else.,incorrect
944,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_33,I would show the same thing so it would look like one whole piece.,correct
945,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_34,You would see the ceiling when it is on a table.,incorrect
946,refAns_26,The mirror would complete the image of the object and make the object appear whole.,stuAns_26_35,You would see the object. But the object looks like it was flipped.,incorrect
947,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_0,2. Trace the model onto the overlay grid. 4. And copy the overlay grid onto the smaller grid that is in your notebook.,correct
948,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_1,2. And trace it but make it littler.,incorrect
949,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_2,2. Copy it in the journal. 4. Draw any boundaries that you need.,incorrect
950,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_3,2. Trace the grid with a marker on the overlay grid. 4. Color the smaller grid.,incorrect
951,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_4,2. Draw your model on the overlay grid. 4. Draw it.,incorrect
952,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_5,2. Trace every detail to the overlay grid. 4. Make the drawing of the overlay grid on the smaller grid with the same coordinates.,correct
953,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_6,2. And trace it the into your book. 4. And a key.,incorrect
954,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_7,2. Then trace it. 4. Then add detail.,incorrect
955,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_8,2. Do not put so much detail. 4. He can put on side on 2 pages and the other on the other 2 pages.,incorrect
956,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_9,2. Copy it to his grid. 4. Copy that to the notebook.,incorrect
957,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_10,2. Put a compass rose on the map. 4. Trace the grid on the notebook.,incorrect
958,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_11,2. Then trace the model. 4. You draw the map like the overlay grid.,incorrect
959,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_12,2. The trace the things like the places. 4. The draw the thing on where it is.,incorrect
960,refAns_27,2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.,stuAns_27_13,2. Copy all objects from a bird's eye view. 4. See what square has what in it and copy it in the same square on the smaller one.,incorrect
